Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearWorked,TenureRatio,ManagerStability,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
38,770,10,4,3,73,2,3,3,8740,5569,0,14,3,2,2,9,2,3,8,7,2,7,874.0,0.8,0.7777777777777778,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42,458,26,5,1,60,3,3,1,13191,23281,3,17,3,3,0,20,6,3,1,0,0,0,628.1428571428571,0.047619047619047616,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
59,1324,3,3,3,81,4,1,1,2670,9964,4,20,4,1,3,12,3,2,1,0,0,0,205.3846153846154,0.07692307692307693,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
42,469,2,2,4,35,3,4,1,17665,14399,0,17,3,4,1,23,3,3,22,6,13,7,736.0416666666666,0.9166666666666666,0.30434782608695654,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26,1330,21,3,1,37,3,1,3,2377,19373,1,20,4,3,1,1,0,2,1,1,0,0,1188.5,0.5,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
41,483,6,3,4,95,2,2,2,6032,10110,6,15,3,4,0,8,3,3,5,4,1,2,670.2222222222222,0.5555555555555556,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
35,144,22,3,4,46,1,1,3,4230,19225,0,15,3,3,0,6,2,3,5,4,4,3,604.2857142857143,0.7142857142857143,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
57,593,1,4,4,88,3,2,3,6755,2967,2,11,3,3,0,15,2,3,3,2,1,2,422.1875,0.1875,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,1062,24,3,3,96,2,2,1,6812,17198,1,19,3,2,0,10,2,3,10,9,1,8,619.2727272727273,0.9090909090909091,0.7272727272727273,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,1420,2,4,3,32,2,5,4,18844,21922,9,21,4,4,1,30,3,3,3,2,2,2,607.8709677419355,0.0967741935483871,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,943,9,3,4,86,3,3,4,8500,5494,0,11,3,4,1,10,0,2,9,7,1,6,772.7272727272727,0.8181818181818182,0.6,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,905,19,2,3,99,3,2,4,2741,16523,8,15,3,3,1,15,2,4,7,2,3,7,171.3125,0.4375,0.875,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
34,618,3,1,1,45,3,2,4,7756,22266,0,17,3,3,0,7,1,2,6,2,0,4,969.5,0.75,0.5714285714285714,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,840,9,3,1,64,3,5,3,19419,3735,2,17,3,2,1,21,2,4,18,16,0,11,882.6818181818181,0.8181818181818182,0.5789473684210527,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,1204,4,3,4,86,3,3,1,9582,10333,0,22,4,1,0,9,2,3,8,7,4,7,958.2,0.8,0.7777777777777778,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
35,1315,22,3,2,71,4,3,2,11996,19100,7,18,3,2,1,10,6,2,7,7,6,2,1090.5454545454545,0.6363636363636364,0.25,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,1219,18,3,3,86,3,2,3,4601,6179,1,16,3,2,0,5,3,3,5,2,1,0,766.8333333333334,0.8333333333333334,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,675,5,2,2,85,4,2,1,4000,18384,1,12,3,4,2,6,2,3,6,3,1,5,571.4285714285714,0.8571428571428571,0.7142857142857143,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,1495,5,4,1,96,3,2,3,6651,21534,2,14,3,2,1,20,0,2,3,2,1,2,316.7142857142857,0.14285714285714285,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
36,1266,10,4,2,63,2,2,3,5673,6060,1,13,3,1,1,10,4,3,10,9,1,7,515.7272727272727,0.9090909090909091,0.6363636363636364,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
26,471,24,3,3,66,1,1,4,2340,23213,1,18,3,2,0,1,3,1,1,0,0,0,1170.0,0.5,0.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
58,682,10,4,4,37,3,4,3,13872,24409,0,13,3,3,0,38,1,2,37,10,1,8,355.6923076923077,0.9487179487179487,0.21052631578947367,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
27,1242,20,3,4,90,3,2,3,9981,12916,1,14,3,4,0,7,2,3,7,7,0,7,1247.625,0.875,0.875,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,603,7,4,2,78,4,2,2,2372,5628,6,16,3,4,0,18,2,3,1,0,0,0,124.84210526315789,0.05263157894736842,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29,1210,2,3,1,78,2,2,2,6644,3687,2,19,3,2,2,10,2,3,0,0,0,0,604.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
27,1055,2,4,1,47,3,2,4,4227,4658,0,18,3,2,1,4,2,3,3,2,2,2,845.4,0.6,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42,1128,13,3,2,95,4,2,1,5538,5696,5,18,3,3,2,10,2,2,0,0,0,0,503.45454545454544,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,413,7,1,4,57,3,1,2,2983,18398,0,14,3,1,0,4,3,3,3,2,1,2,596.6,0.6,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20,959,1,3,4,83,2,1,2,2836,11757,1,13,3,4,0,1,0,4,1,0,0,0,1418.0,0.5,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,1005,2,2,4,79,3,1,4,3068,11864,0,13,3,3,0,8,2,2,7,7,3,6,340.8888888888889,0.7777777777777778,0.75,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
21,251,10,2,1,45,2,1,3,2625,25308,1,20,4,3,0,2,2,1,2,2,2,2,875.0,0.6666666666666666,0.6666666666666666,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,793,2,1,4,43,1,2,4,5071,20392,3,20,4,2,0,8,3,3,6,2,0,0,563.4444444444445,0.6666666666666666,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
18,1306,5,3,2,69,3,1,2,1878,8059,1,14,3,4,0,0,3,3,0,0,0,0,1878.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
18,230,3,3,3,54,3,1,3,1420,25233,1,13,3,3,0,0,2,3,0,0,0,0,1420.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
30,1334,4,2,3,63,2,2,2,5209,19760,1,12,3,2,3,11,4,2,11,8,2,7,434.0833333333333,0.9166666666666666,0.5833333333333334,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,548,9,4,3,94,3,1,1,2289,20520,1,20,4,2,2,5,2,3,5,3,0,4,381.5,0.8333333333333334,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28,1496,1,3,1,92,3,1,3,2909,15747,3,15,3,4,1,5,3,4,3,2,1,2,484.8333333333333,0.5,0.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
30,852,1,1,4,55,2,2,4,5126,15998,1,12,3,3,2,10,1,2,10,8,3,0,466.0,0.9090909090909091,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
21,1334,10,3,3,36,2,1,1,1416,17258,1,13,3,1,0,1,6,2,1,0,1,0,708.0,0.5,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,660,15,3,1,81,3,2,3,4834,7858,7,14,3,2,1,9,3,2,1,0,0,0,483.4,0.1,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
32,967,8,3,2,43,3,3,4,8998,15589,1,14,3,4,0,9,2,3,9,8,3,7,899.8,0.9,0.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,1391,10,1,3,66,3,1,3,2684,12127,0,17,3,2,1,3,0,2,2,1,0,2,671.0,0.5,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32,801,1,4,3,48,3,3,4,10422,24032,1,19,3,3,2,14,3,3,14,10,5,7,694.8,0.9333333333333333,0.4666666666666667,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,1297,5,2,4,53,3,1,4,2379,19826,0,14,3,3,0,6,3,2,5,4,0,2,339.85714285714283,0.7142857142857143,0.3333333333333333,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
29,144,10,1,4,39,2,2,2,8268,11866,1,14,3,1,2,7,2,3,7,7,1,7,1033.5,0.875,0.875,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,1328,2,3,3,76,3,1,2,2703,4956,0,23,4,4,1,6,3,3,5,4,0,4,386.14285714285717,0.7142857142857143,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,213,7,3,3,49,3,3,3,11691,25995,0,11,3,4,0,14,3,4,13,9,3,7,779.4,0.8666666666666667,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
50,264,9,3,3,59,3,5,3,19331,19519,4,16,3,3,1,27,2,3,1,0,0,0,690.3928571428571,0.03571428571428571,0.0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
32,427,1,3,1,33,3,2,4,6162,10877,1,22,4,2,1,9,3,3,9,8,7,8,616.2,0.9,0.8,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
36,1383,10,3,4,90,3,3,1,8321,25949,7,13,3,4,1,15,1,3,12,8,5,7,520.0625,0.75,0.5384615384615384,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
36,1351,26,4,1,80,3,2,3,5347,7419,6,14,3,2,2,10,2,2,3,2,0,2,486.09090909090907,0.2727272727272727,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,322,7,2,1,44,4,2,1,5605,19191,1,24,4,3,1,8,3,3,8,0,7,7,622.7777777777778,0.8888888888888888,0.7777777777777778,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,267,13,4,1,85,4,4,3,13695,9277,6,17,3,3,0,24,2,2,19,7,3,8,547.8,0.76,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
30,201,5,3,4,84,3,1,1,3204,10415,5,14,3,4,1,8,3,3,3,2,2,2,356.0,0.3333333333333333,0.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
45,1195,2,2,1,65,2,4,4,16792,20462,9,23,4,4,1,22,1,3,20,8,11,8,730.0869565217391,0.8695652173913043,0.38095238095238093,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
37,1107,14,3,4,95,3,1,1,3034,26914,1,12,3,3,1,18,2,2,18,7,12,17,159.68421052631578,0.9473684210526315,0.8947368421052632,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,1302,2,3,4,84,1,2,2,5482,16321,5,18,3,4,1,13,3,3,4,1,1,2,391.57142857142856,0.2857142857142857,0.4,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,1329,29,4,3,61,3,2,1,4115,13192,8,19,3,3,3,8,3,3,4,3,0,3,457.22222222222223,0.4444444444444444,0.6,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,121,27,3,2,35,3,3,4,7639,24525,1,22,4,4,3,10,3,2,10,4,1,9,694.4545454545455,0.9090909090909091,0.8181818181818182,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,499,2,1,3,36,3,2,2,4078,20497,0,13,3,1,3,4,3,2,3,2,1,2,815.6,0.6,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
39,835,19,4,4,41,3,2,4,3902,5141,8,14,3,2,3,7,2,3,2,2,2,2,487.75,0.25,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
37,1439,4,1,3,54,3,1,3,2996,5182,7,15,3,4,0,8,2,3,6,4,1,3,332.8888888888889,0.6666666666666666,0.42857142857142855,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
36,188,7,4,2,65,3,1,4,4678,23293,2,18,3,3,0,8,6,3,6,2,0,1,519.7777777777778,0.6666666666666666,0.14285714285714285,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
38,1333,1,3,4,80,3,3,1,13582,16292,1,13,3,2,1,15,3,3,15,12,5,11,848.875,0.9375,0.6875,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
48,1221,7,3,3,96,3,2,1,5486,24795,4,11,3,1,3,15,3,3,2,2,2,2,342.875,0.125,0.6666666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26,575,1,2,1,71,1,1,4,4364,5288,3,14,3,1,1,5,2,3,2,2,2,0,727.3333333333334,0.3333333333333333,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,931,14,3,4,72,3,1,2,2756,4673,1,13,3,4,1,8,5,3,8,7,1,6,306.22222222222223,0.8888888888888888,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57,334,24,2,3,83,4,3,4,9439,23402,3,16,3,2,1,12,2,1,5,3,1,4,726.0769230769231,0.38461538461538464,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,148,2,3,4,42,2,1,2,2440,23826,1,22,4,2,0,4,3,3,4,3,3,3,488.0,0.8,0.6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,1147,10,3,3,31,3,4,1,16799,16616,0,14,3,3,1,21,5,3,20,7,0,9,763.5909090909091,0.9090909090909091,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,541,3,4,1,48,2,3,4,9699,7246,4,11,3,1,1,16,2,3,13,9,1,12,570.5294117647059,0.7647058823529411,0.8571428571428571,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
51,237,9,3,4,83,3,5,2,19847,19196,4,24,4,1,1,31,5,2,29,10,11,10,620.21875,0.90625,0.3333333333333333,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
45,1249,7,3,1,97,3,3,1,5210,20308,1,18,3,1,1,24,2,3,24,9,9,11,208.4,0.96,0.44,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
40,1322,2,4,3,52,2,1,3,2809,2725,2,14,3,4,0,8,2,3,2,2,2,2,312.1111111111111,0.2222222222222222,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43,1372,9,3,1,85,1,2,3,5346,9489,8,13,3,2,0,7,2,2,4,3,1,3,668.25,0.5,0.6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,1142,23,4,3,30,3,1,1,4014,16002,3,15,3,3,1,4,3,3,2,2,2,2,802.8,0.4,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26,583,4,2,3,53,3,1,4,2875,9973,1,20,4,2,0,8,2,2,8,5,2,2,319.44444444444446,0.8888888888888888,0.2222222222222222,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
31,163,24,1,4,30,3,2,4,5238,6670,2,20,4,4,0,9,3,2,5,4,1,4,523.8,0.5,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37,161,10,3,3,42,4,3,4,13744,15471,1,25,4,1,1,16,2,3,16,11,6,8,808.4705882352941,0.9411764705882353,0.47058823529411764,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
34,507,15,2,3,66,3,2,1,6125,23553,1,12,3,4,0,10,6,4,10,8,9,6,556.8181818181819,0.9090909090909091,0.5454545454545454,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53,970,7,3,3,59,4,4,3,14814,13514,3,19,3,3,0,32,3,3,5,1,1,3,448.90909090909093,0.15151515151515152,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40,611,7,4,2,88,3,5,2,19833,4349,1,14,3,2,0,21,3,2,21,8,12,8,901.5,0.9545454545454546,0.36363636363636365,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
47,1093,9,3,3,82,1,4,3,12936,24164,7,11,3,3,0,25,3,1,23,5,14,10,497.53846153846155,0.8846153846153846,0.4166666666666667,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,641,25,2,4,85,3,2,3,4736,6069,7,12,3,2,1,4,2,4,2,2,2,2,947.2,0.4,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
31,154,7,4,2,41,2,1,3,2329,11737,3,15,3,2,0,13,2,4,7,7,5,2,166.35714285714286,0.5,0.25,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
52,621,3,4,3,31,2,4,1,16856,10084,1,11,3,1,0,34,3,4,34,6,1,16,481.6,0.9714285714285714,0.45714285714285713,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26,1479,1,3,3,84,3,2,2,6397,26767,1,20,4,1,1,6,6,1,6,5,1,4,913.8571428571429,0.8571428571428571,0.5714285714285714,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,602,1,5,1,37,3,2,4,5743,10503,4,11,3,3,0,14,3,3,10,7,0,2,382.8666666666667,0.6666666666666666,0.18181818181818182,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
45,930,9,3,4,74,3,3,1,10761,19239,4,12,3,3,1,18,2,3,5,4,0,2,566.3684210526316,0.2631578947368421,0.3333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
20,1097,11,3,4,98,2,1,1,2600,18275,1,15,3,1,0,1,2,3,1,0,0,0,1300.0,0.5,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28,440,21,3,3,42,3,1,4,2713,6672,1,11,3,3,1,5,2,1,5,2,0,2,452.1666666666667,0.8333333333333334,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39,1498,21,4,1,44,2,2,4,6120,3567,3,12,3,4,2,8,2,4,5,4,1,4,680.0,0.5555555555555556,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
37,671,19,3,3,85,3,2,3,5768,26493,3,17,3,1,3,9,2,2,4,3,0,2,576.8,0.4,0.4,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
31,1112,5,4,1,67,3,2,4,5476,22589,1,11,3,1,2,10,2,3,10,0,0,2,497.8181818181818,0.9090909090909091,0.18181818181818182,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,121,2,4,3,86,2,1,1,4381,7530,1,11,3,3,0,6,3,3,6,5,1,3,625.8571428571429,0.8571428571428571,0.42857142857142855,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,446,1,4,2,65,3,2,2,6447,15701,6,12,3,2,1,8,2,2,6,5,4,3,716.3333333333334,0.6666666666666666,0.42857142857142855,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28,640,1,3,4,84,3,1,1,2080,4732,2,11,3,2,0,5,2,2,3,2,1,2,346.6666666666667,0.5,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
31,691,5,4,3,86,3,1,4,4821,10077,0,12,3,3,1,6,4,3,5,2,0,3,688.7142857142857,0.7142857142857143,0.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
50,1322,28,3,4,43,3,4,1,16880,22422,4,11,3,2,0,25,2,3,3,2,1,2,649.2307692307693,0.11538461538461539,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
43,807,17,3,3,38,2,1,3,2437,15587,9,16,3,4,1,6,4,3,1,0,0,0,348.14285714285717,0.14285714285714285,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
27,1420,2,1,3,85,3,1,1,3041,16346,0,11,3,2,1,5,3,3,4,3,0,2,506.8333333333333,0.6666666666666666,0.4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
45,1268,4,2,3,30,3,2,1,5006,6319,4,11,3,1,1,9,3,4,5,4,0,3,500.6,0.5,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54,142,26,3,4,30,4,4,4,17328,13871,2,12,3,3,0,23,3,3,5,3,4,4,722.0,0.20833333333333334,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
35,1490,11,4,4,43,3,1,3,2660,20232,7,11,3,3,1,5,3,3,2,2,2,2,443.3333333333333,0.3333333333333333,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
30,231,8,2,3,62,3,3,3,7264,9977,5,11,3,1,1,10,2,4,8,4,7,7,660.3636363636364,0.7272727272727273,0.7777777777777778,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22,457,26,2,2,85,2,1,3,2814,10293,1,14,3,2,0,4,2,2,4,2,1,3,562.8,0.8,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
55,189,26,4,3,71,4,5,2,19636,25811,4,18,3,1,1,35,0,3,10,9,1,4,545.4444444444445,0.2777777777777778,0.36363636363636365,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
54,431,7,4,4,68,3,2,4,6854,15696,4,15,3,2,1,14,2,2,7,1,1,7,456.93333333333334,0.4666666666666667,0.875,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,979,1,4,3,90,1,2,3,4345,4381,0,12,3,4,1,6,2,3,5,4,1,4,620.7142857142857,0.7142857142857143,0.6666666666666666,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
20,500,2,3,3,49,2,1,3,2044,22052,1,13,3,4,0,2,3,2,2,2,0,2,681.3333333333334,0.6666666666666666,0.6666666666666666,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
49,279,8,1,3,61,2,2,2,5130,24907,1,23,4,4,1,10,3,3,10,7,1,7,466.3636363636364,0.9090909090909091,0.6363636363636364,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37,1063,25,5,2,72,3,2,3,4449,23866,3,15,3,1,2,15,2,3,13,11,10,7,278.0625,0.8125,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
25,977,2,1,4,57,3,1,3,3977,7298,6,19,3,3,1,7,2,2,2,2,0,2,497.125,0.25,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
29,1370,3,1,2,87,3,1,1,4723,16213,1,18,3,4,0,10,3,3,10,9,1,5,429.3636363636364,0.9090909090909091,0.45454545454545453,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
28,1172,3,3,2,78,3,1,2,2856,3692,1,19,3,4,1,1,3,3,1,0,0,0,1428.0,0.5,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41,465,14,3,1,56,3,1,3,2451,4609,4,12,3,1,1,13,2,3,9,8,1,8,175.07142857142858,0.6428571428571429,0.8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,1188,20,2,4,45,3,2,3,6932,24406,1,13,3,4,1,9,2,2,9,8,0,0,693.2,0.9,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,1358,16,1,4,96,3,2,3,5301,2939,8,15,3,3,2,4,2,2,2,1,2,2,1060.2,0.4,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
36,635,18,1,2,73,3,1,4,2153,7703,1,13,3,1,0,8,2,3,8,1,1,7,239.22222222222223,0.8888888888888888,0.7777777777777778,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54,685,3,3,4,85,3,4,4,17779,23474,3,14,3,1,0,36,2,3,10,9,0,9,480.5135135135135,0.2702702702702703,0.8181818181818182,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
38,130,2,2,4,32,3,3,2,7351,20619,7,16,3,3,0,10,2,3,1,0,0,0,668.2727272727273,0.09090909090909091,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38,1261,2,4,4,88,3,2,3,6553,7259,9,14,3,2,0,14,3,3,1,0,0,0,436.8666666666667,0.06666666666666667,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
